"rep","dens","rand","rich","species","n","time","n.I","n.E","n.S","pI","dI"
4,"add",TRUE,1,"tot",128,1,13,40,115,0.1015625,NA
4,"add",TRUE,1,"tot",128,2,13,40,115,0.1015625,0
4,"add",TRUE,1,"tot",128,3,13,40,115,0.1015625,0
4,"add",TRUE,1,"tot",128,4,13,40,115,0.1015625,0
4,"add",TRUE,1,"tot",128,5,13,40,115,0.1015625,0
4,"add",TRUE,1,"tot",128,6,13,40,115,0.1015625,0
4,"add",TRUE,1,"tot",128,7,13,40,115,0.1015625,0
4,"add",TRUE,1,"tot",128,8,13,40,115,0.1015625,0
4,"add",TRUE,1,"tot",128,9,13,40,115,0.1015625,0
4,"add",TRUE,1,"tot",128,10,13,40,115,0.1015625,0
4,"add",TRUE,1,"tot",128,11,13,40,115,0.1015625,0
4,"add",TRUE,1,"tot",128,12,13,40,115,0.1015625,0
4,"add",TRUE,1,"tot",128,13,13,40,115,0.1015625,0
4,"add",TRUE,1,"tot",128,14,13,40,115,0.1015625,0
4,"add",TRUE,1,"tot",128,15,13,40,115,0.1015625,0
4,"add",TRUE,1,"tot",128,16,13,40,115,0.1015625,0
4,"add",TRUE,1,"tot",128,17,13,40,115,0.1015625,0
4,"add",TRUE,1,"tot",128,18,13,40,115,0.1015625,0
4,"add",TRUE,1,"tot",128,19,13,40,115,0.1015625,0
4,"add",TRUE,1,"tot",128,20,13,40,115,0.1015625,0
4,"add",TRUE,2,"3",117,1,13,30,104,0.111111111111111,NA
4,"add",TRUE,2,"3",117,2,13,30,104,0.111111111111111,0
4,"add",TRUE,2,"3",117,3,17,30,100,0.145299145299145,4
4,"add",TRUE,2,"3",117,4,17,30,100,0.145299145299145,0
4,"add",TRUE,2,"3",117,5,17,30,100,0.145299145299145,0
4,"add",TRUE,2,"3",117,6,17,30,100,0.145299145299145,0
4,"add",TRUE,2,"3",117,7,17,30,100,0.145299145299145,0
4,"add",TRUE,2,"3",117,8,17,30,100,0.145299145299145,0
4,"add",TRUE,2,"3",117,9,17,30,100,0.145299145299145,0
4,"add",TRUE,2,"3",117,10,17,30,100,0.145299145299145,0
4,"add",TRUE,2,"3",117,11,17,30,100,0.145299145299145,0
4,"add",TRUE,2,"3",117,12,17,30,100,0.145299145299145,0
4,"add",TRUE,2,"3",117,13,17,30,100,0.145299145299145,0
4,"add",TRUE,2,"3",117,14,17,30,100,0.145299145299145,0
4,"add",TRUE,2,"3",117,15,17,30,100,0.145299145299145,0
4,"add",TRUE,2,"3",117,16,17,30,100,0.145299145299145,0
4,"add",TRUE,2,"3",117,17,17,30,100,0.145299145299145,0
4,"add",TRUE,2,"3",117,18,17,30,100,0.145299145299145,0
4,"add",TRUE,2,"3",117,19,17,30,100,0.145299145299145,0
4,"add",TRUE,2,"3",117,20,17,30,100,0.145299145299145,0
4,"add",TRUE,2,"6",93,1,8,26,85,0.0860215053763441,NA
4,"add",TRUE,2,"6",93,2,8,26,85,0.0860215053763441,0
4,"add",TRUE,2,"6",93,3,8,28,85,0.0860215053763441,0
4,"add",TRUE,2,"6",93,4,8,28,85,0.0860215053763441,0
4,"add",TRUE,2,"6",93,5,8,28,85,0.0860215053763441,0
4,"add",TRUE,2,"6",93,6,8,28,85,0.0860215053763441,0
4,"add",TRUE,2,"6",93,7,8,28,85,0.0860215053763441,0
4,"add",TRUE,2,"6",93,8,8,28,85,0.0860215053763441,0
4,"add",TRUE,2,"6",93,9,8,28,85,0.0860215053763441,0
4,"add",TRUE,2,"6",93,10,8,28,85,0.0860215053763441,0
4,"add",TRUE,2,"6",93,11,8,28,85,0.0860215053763441,0
4,"add",TRUE,2,"6",93,12,8,28,85,0.0860215053763441,0
4,"add",TRUE,2,"6",93,13,8,28,85,0.0860215053763441,0
4,"add",TRUE,2,"6",93,14,8,28,85,0.0860215053763441,0
4,"add",TRUE,2,"6",93,15,8,28,85,0.0860215053763441,0
4,"add",TRUE,2,"6",93,16,8,28,85,0.0860215053763441,0
4,"add",TRUE,2,"6",93,17,8,28,85,0.0860215053763441,0
4,"add",TRUE,2,"6",93,18,8,28,85,0.0860215053763441,0
4,"add",TRUE,2,"6",93,19,8,28,85,0.0860215053763441,0
4,"add",TRUE,2,"6",93,20,8,28,85,0.0860215053763441,0
4,"add",TRUE,2,"tot",210,1,21,56,189,0.1,NA
4,"add",TRUE,2,"tot",210,2,21,56,189,0.1,0
4,"add",TRUE,2,"tot",210,3,25,58,185,0.119047619047619,4
4,"add",TRUE,2,"tot",210,4,25,58,185,0.119047619047619,0
4,"add",TRUE,2,"tot",210,5,25,58,185,0.119047619047619,0
4,"add",TRUE,2,"tot",210,6,25,58,185,0.119047619047619,0
4,"add",TRUE,2,"tot",210,7,25,58,185,0.119047619047619,0
4,"add",TRUE,2,"tot",210,8,25,58,185,0.119047619047619,0
4,"add",TRUE,2,"tot",210,9,25,58,185,0.119047619047619,0
4,"add",TRUE,2,"tot",210,10,25,58,185,0.119047619047619,0
4,"add",TRUE,2,"tot",210,11,25,58,185,0.119047619047619,0
4,"add",TRUE,2,"tot",210,12,25,58,185,0.119047619047619,0
4,"add",TRUE,2,"tot",210,13,25,58,185,0.119047619047619,0
4,"add",TRUE,2,"tot",210,14,25,58,185,0.119047619047619,0
4,"add",TRUE,2,"tot",210,15,25,58,185,0.119047619047619,0
4,"add",TRUE,2,"tot",210,16,25,58,185,0.119047619047619,0
4,"add",TRUE,2,"tot",210,17,25,58,185,0.119047619047619,0
4,"add",TRUE,2,"tot",210,18,25,58,185,0.119047619047619,0
4,"add",TRUE,2,"tot",210,19,25,58,185,0.119047619047619,0
4,"add",TRUE,2,"tot",210,20,25,58,185,0.119047619047619,0
4,"add",TRUE,4,"1",48,1,2,17,46,0.0416666666666667,NA
4,"add",TRUE,4,"1",48,2,2,17,46,0.0416666666666667,0
4,"add",TRUE,4,"1",48,3,18,9,30,0.375,16
4,"add",TRUE,4,"1",48,4,19,10,29,0.395833333333333,1
4,"add",TRUE,4,"1",48,5,27,4,21,0.5625,8
4,"add",TRUE,4,"1",48,6,29,2,19,0.604166666666667,2
4,"add",TRUE,4,"1",48,7,31,1,17,0.645833333333333,2
4,"add",TRUE,4,"1",48,8,31,1,17,0.645833333333333,0
4,"add",TRUE,4,"1",48,9,32,0,16,0.666666666666667,1
4,"add",TRUE,4,"1",48,10,32,0,16,0.666666666666667,0
4,"add",TRUE,4,"1",48,11,32,0,16,0.666666666666667,0
4,"add",TRUE,4,"1",48,12,32,0,16,0.666666666666667,0
4,"add",TRUE,4,"1",48,13,32,0,16,0.666666666666667,0
4,"add",TRUE,4,"1",48,14,32,0,16,0.666666666666667,0
4,"add",TRUE,4,"1",48,15,32,0,16,0.666666666666667,0
4,"add",TRUE,4,"1",48,16,32,0,16,0.666666666666667,0
4,"add",TRUE,4,"1",48,17,32,0,16,0.666666666666667,0
4,"add",TRUE,4,"1",48,18,32,0,16,0.666666666666667,0
4,"add",TRUE,4,"1",48,19,32,0,16,0.666666666666667,0
4,"add",TRUE,4,"1",48,20,32,0,16,0.666666666666667,0
4,"add",TRUE,4,"2",68,1,11,22,57,0.161764705882353,NA
4,"add",TRUE,4,"2",68,2,11,22,57,0.161764705882353,0
4,"add",TRUE,4,"2",68,3,15,29,53,0.220588235294118,4
4,"add",TRUE,4,"2",68,4,17,27,51,0.25,2
4,"add",TRUE,4,"2",68,5,20,25,48,0.294117647058824,3
4,"add",TRUE,4,"2",68,6,20,25,48,0.294117647058824,0
4,"add",TRUE,4,"2",68,7,23,23,45,0.338235294117647,3
4,"add",TRUE,4,"2",68,8,23,23,45,0.338235294117647,0
4,"add",TRUE,4,"2",68,9,24,23,44,0.352941176470588,1
4,"add",TRUE,4,"2",68,10,24,24,44,0.352941176470588,0
4,"add",TRUE,4,"2",68,11,24,24,44,0.352941176470588,0
4,"add",TRUE,4,"2",68,12,24,24,44,0.352941176470588,0
4,"add",TRUE,4,"2",68,13,24,24,44,0.352941176470588,0
4,"add",TRUE,4,"2",68,14,24,24,44,0.352941176470588,0
4,"add",TRUE,4,"2",68,15,24,24,44,0.352941176470588,0
4,"add",TRUE,4,"2",68,16,24,24,44,0.352941176470588,0
4,"add",TRUE,4,"2",68,17,24,24,44,0.352941176470588,0
4,"add",TRUE,4,"2",68,18,24,24,44,0.352941176470588,0
4,"add",TRUE,4,"2",68,19,24,24,44,0.352941176470588,0
4,"add",TRUE,4,"2",68,20,24,24,44,0.352941176470588,0
4,"add",TRUE,4,"3",123,1,13,39,110,0.105691056910569,NA
4,"add",TRUE,4,"3",123,2,13,39,110,0.105691056910569,0
4,"add",TRUE,4,"3",123,3,18,53,105,0.146341463414634,5
4,"add",TRUE,4,"3",123,4,19,56,104,0.154471544715447,1
4,"add",TRUE,4,"3",123,5,22,62,101,0.178861788617886,3
4,"add",TRUE,4,"3",123,6,23,61,100,0.186991869918699,1
4,"add",TRUE,4,"3",123,7,26,60,97,0.211382113821138,3
4,"add",TRUE,4,"3",123,8,26,60,97,0.211382113821138,0
4,"add",TRUE,4,"3",123,9,27,61,96,0.219512195121951,1
4,"add",TRUE,4,"3",123,10,29,59,94,0.235772357723577,2
4,"add",TRUE,4,"3",123,11,29,59,94,0.235772357723577,0
4,"add",TRUE,4,"3",123,12,29,59,94,0.235772357723577,0
4,"add",TRUE,4,"3",123,13,29,59,94,0.235772357723577,0
4,"add",TRUE,4,"3",123,14,29,59,94,0.235772357723577,0
4,"add",TRUE,4,"3",123,15,29,59,94,0.235772357723577,0
4,"add",TRUE,4,"3",123,16,29,59,94,0.235772357723577,0
4,"add",TRUE,4,"3",123,17,29,59,94,0.235772357723577,0
4,"add",TRUE,4,"3",123,18,29,59,94,0.235772357723577,0
4,"add",TRUE,4,"3",123,19,29,59,94,0.235772357723577,0
4,"add",TRUE,4,"3",123,20,29,59,94,0.235772357723577,0
4,"add",TRUE,4,"6",99,1,8,30,91,0.0808080808080808,NA
4,"add",TRUE,4,"6",99,2,8,30,91,0.0808080808080808,0
4,"add",TRUE,4,"6",99,3,8,42,91,0.0808080808080808,0
4,"add",TRUE,4,"6",99,4,8,42,91,0.0808080808080808,0
4,"add",TRUE,4,"6",99,5,8,45,91,0.0808080808080808,0
4,"add",TRUE,4,"6",99,6,8,45,91,0.0808080808080808,0
4,"add",TRUE,4,"6",99,7,8,48,91,0.0808080808080808,0
4,"add",TRUE,4,"6",99,8,8,48,91,0.0808080808080808,0
4,"add",TRUE,4,"6",99,9,8,52,91,0.0808080808080808,0
4,"add",TRUE,4,"6",99,10,8,52,91,0.0808080808080808,0
4,"add",TRUE,4,"6",99,11,8,52,91,0.0808080808080808,0
4,"add",TRUE,4,"6",99,12,8,52,91,0.0808080808080808,0
4,"add",TRUE,4,"6",99,13,8,52,91,0.0808080808080808,0
4,"add",TRUE,4,"6",99,14,8,52,91,0.0808080808080808,0
4,"add",TRUE,4,"6",99,15,8,52,91,0.0808080808080808,0
4,"add",TRUE,4,"6",99,16,8,52,91,0.0808080808080808,0
4,"add",TRUE,4,"6",99,17,8,52,91,0.0808080808080808,0
4,"add",TRUE,4,"6",99,18,8,52,91,0.0808080808080808,0
4,"add",TRUE,4,"6",99,19,8,52,91,0.0808080808080808,0
4,"add",TRUE,4,"6",99,20,8,52,91,0.0808080808080808,0
4,"add",TRUE,4,"tot",338,1,34,108,304,0.100591715976331,NA
4,"add",TRUE,4,"tot",338,2,34,108,304,0.100591715976331,0
4,"add",TRUE,4,"tot",338,3,59,133,279,0.174556213017751,25
4,"add",TRUE,4,"tot",338,4,63,135,275,0.186390532544379,4
4,"add",TRUE,4,"tot",338,5,77,136,261,0.227810650887574,14
4,"add",TRUE,4,"tot",338,6,80,133,258,0.236686390532544,3
4,"add",TRUE,4,"tot",338,7,88,132,250,0.260355029585799,8
4,"add",TRUE,4,"tot",338,8,88,132,250,0.260355029585799,0
4,"add",TRUE,4,"tot",338,9,91,136,247,0.269230769230769,3
4,"add",TRUE,4,"tot",338,10,93,135,245,0.275147928994083,2
4,"add",TRUE,4,"tot",338,11,93,135,245,0.275147928994083,0
4,"add",TRUE,4,"tot",338,12,93,135,245,0.275147928994083,0
4,"add",TRUE,4,"tot",338,13,93,135,245,0.275147928994083,0
4,"add",TRUE,4,"tot",338,14,93,135,245,0.275147928994083,0
4,"add",TRUE,4,"tot",338,15,93,135,245,0.275147928994083,0
4,"add",TRUE,4,"tot",338,16,93,135,245,0.275147928994083,0
4,"add",TRUE,4,"tot",338,17,93,135,245,0.275147928994083,0
4,"add",TRUE,4,"tot",338,18,93,135,245,0.275147928994083,0
4,"add",TRUE,4,"tot",338,19,93,135,245,0.275147928994083,0
4,"add",TRUE,4,"tot",338,20,93,135,245,0.275147928994083,0
4,"add",TRUE,6,"1",47,1,5,10,42,0.106382978723404,NA
4,"add",TRUE,6,"1",47,2,5,10,42,0.106382978723404,0
4,"add",TRUE,6,"1",47,3,15,3,32,0.319148936170213,10
4,"add",TRUE,6,"1",47,4,15,3,32,0.319148936170213,0
4,"add",TRUE,6,"1",47,5,18,0,29,0.382978723404255,3
4,"add",TRUE,6,"1",47,6,18,1,29,0.382978723404255,0
4,"add",TRUE,6,"1",47,7,18,1,29,0.382978723404255,0
4,"add",TRUE,6,"1",47,8,19,1,28,0.404255319148936,1
4,"add",TRUE,6,"1",47,9,19,1,28,0.404255319148936,0
4,"add",TRUE,6,"1",47,10,20,0,27,0.425531914893617,1
4,"add",TRUE,6,"1",47,11,20,1,27,0.425531914893617,0
4,"add",TRUE,6,"1",47,12,20,1,27,0.425531914893617,0
4,"add",TRUE,6,"1",47,13,21,0,26,0.446808510638298,1
4,"add",TRUE,6,"1",47,14,21,0,26,0.446808510638298,0
4,"add",TRUE,6,"1",47,15,21,0,26,0.446808510638298,0
4,"add",TRUE,6,"1",47,16,21,0,26,0.446808510638298,0
4,"add",TRUE,6,"1",47,17,21,0,26,0.446808510638298,0
4,"add",TRUE,6,"1",47,18,21,0,26,0.446808510638298,0
4,"add",TRUE,6,"1",47,19,21,0,26,0.446808510638298,0
4,"add",TRUE,6,"1",47,20,21,0,26,0.446808510638298,0
4,"add",TRUE,6,"2",67,1,5,22,62,0.0746268656716418,NA
4,"add",TRUE,6,"2",67,2,5,22,62,0.0746268656716418,0
4,"add",TRUE,6,"2",67,3,10,23,57,0.149253731343284,5
4,"add",TRUE,6,"2",67,4,12,21,55,0.17910447761194,2
4,"add",TRUE,6,"2",67,5,15,19,52,0.223880597014925,3
4,"add",TRUE,6,"2",67,6,18,18,49,0.26865671641791,3
4,"add",TRUE,6,"2",67,7,19,17,48,0.283582089552239,1
4,"add",TRUE,6,"2",67,8,20,16,47,0.298507462686567,1
4,"add",TRUE,6,"2",67,9,20,16,47,0.298507462686567,0
4,"add",TRUE,6,"2",67,10,20,16,47,0.298507462686567,0
4,"add",TRUE,6,"2",67,11,21,15,46,0.313432835820896,1
4,"add",TRUE,6,"2",67,12,21,15,46,0.313432835820896,0
4,"add",TRUE,6,"2",67,13,21,15,46,0.313432835820896,0
4,"add",TRUE,6,"2",67,14,21,15,46,0.313432835820896,0
4,"add",TRUE,6,"2",67,15,21,15,46,0.313432835820896,0
4,"add",TRUE,6,"2",67,16,21,15,46,0.313432835820896,0
4,"add",TRUE,6,"2",67,17,21,15,46,0.313432835820896,0
4,"add",TRUE,6,"2",67,18,21,15,46,0.313432835820896,0
4,"add",TRUE,6,"2",67,19,21,15,46,0.313432835820896,0
4,"add",TRUE,6,"2",67,20,21,15,46,0.313432835820896,0
4,"add",TRUE,6,"3",123,1,13,40,110,0.105691056910569,NA
4,"add",TRUE,6,"3",123,2,13,40,110,0.105691056910569,0
4,"add",TRUE,6,"3",123,3,18,47,105,0.146341463414634,5
4,"add",TRUE,6,"3",123,4,18,48,105,0.146341463414634,0
4,"add",TRUE,6,"3",123,5,18,52,105,0.146341463414634,0
4,"add",TRUE,6,"3",123,6,21,49,102,0.170731707317073,3
4,"add",TRUE,6,"3",123,7,21,49,102,0.170731707317073,0
4,"add",TRUE,6,"3",123,8,21,49,102,0.170731707317073,0
4,"add",TRUE,6,"3",123,9,21,49,102,0.170731707317073,0
4,"add",TRUE,6,"3",123,10,21,49,102,0.170731707317073,0
4,"add",TRUE,6,"3",123,11,21,50,102,0.170731707317073,0
4,"add",TRUE,6,"3",123,12,21,50,102,0.170731707317073,0
4,"add",TRUE,6,"3",123,13,21,51,102,0.170731707317073,0
4,"add",TRUE,6,"3",123,14,21,51,102,0.170731707317073,0
4,"add",TRUE,6,"3",123,15,21,51,102,0.170731707317073,0
4,"add",TRUE,6,"3",123,16,21,51,102,0.170731707317073,0
4,"add",TRUE,6,"3",123,17,21,51,102,0.170731707317073,0
4,"add",TRUE,6,"3",123,18,21,51,102,0.170731707317073,0
4,"add",TRUE,6,"3",123,19,21,51,102,0.170731707317073,0
4,"add",TRUE,6,"3",123,20,21,51,102,0.170731707317073,0
4,"add",TRUE,6,"4",34,1,2,12,32,0.0588235294117647,NA
4,"add",TRUE,6,"4",34,2,2,12,32,0.0588235294117647,0
4,"add",TRUE,6,"4",34,3,2,16,32,0.0588235294117647,0
4,"add",TRUE,6,"4",34,4,2,16,32,0.0588235294117647,0
4,"add",TRUE,6,"4",34,5,2,18,32,0.0588235294117647,0
4,"add",TRUE,6,"4",34,6,2,19,32,0.0588235294117647,0
4,"add",TRUE,6,"4",34,7,2,19,32,0.0588235294117647,0
4,"add",TRUE,6,"4",34,8,2,19,32,0.0588235294117647,0
4,"add",TRUE,6,"4",34,9,2,19,32,0.0588235294117647,0
4,"add",TRUE,6,"4",34,10,2,19,32,0.0588235294117647,0
4,"add",TRUE,6,"4",34,11,2,19,32,0.0588235294117647,0
4,"add",TRUE,6,"4",34,12,2,19,32,0.0588235294117647,0
4,"add",TRUE,6,"4",34,13,2,19,32,0.0588235294117647,0
4,"add",TRUE,6,"4",34,14,2,19,32,0.0588235294117647,0
4,"add",TRUE,6,"4",34,15,2,19,32,0.0588235294117647,0
4,"add",TRUE,6,"4",34,16,2,19,32,0.0588235294117647,0
4,"add",TRUE,6,"4",34,17,2,19,32,0.0588235294117647,0
4,"add",TRUE,6,"4",34,18,2,19,32,0.0588235294117647,0
4,"add",TRUE,6,"4",34,19,2,19,32,0.0588235294117647,0
4,"add",TRUE,6,"4",34,20,2,19,32,0.0588235294117647,0
4,"add",TRUE,6,"5",25,1,2,3,23,0.08,NA
4,"add",TRUE,6,"5",25,2,2,3,23,0.08,0
4,"add",TRUE,6,"5",25,3,2,4,23,0.08,0
4,"add",TRUE,6,"5",25,4,2,4,23,0.08,0
4,"add",TRUE,6,"5",25,5,2,6,23,0.08,0
4,"add",TRUE,6,"5",25,6,2,6,23,0.08,0
4,"add",TRUE,6,"5",25,7,2,6,23,0.08,0
4,"add",TRUE,6,"5",25,8,2,7,23,0.08,0
4,"add",TRUE,6,"5",25,9,2,7,23,0.08,0
4,"add",TRUE,6,"5",25,10,2,7,23,0.08,0
4,"add",TRUE,6,"5",25,11,2,7,23,0.08,0
4,"add",TRUE,6,"5",25,12,2,7,23,0.08,0
4,"add",TRUE,6,"5",25,13,2,8,23,0.08,0
4,"add",TRUE,6,"5",25,14,2,8,23,0.08,0
4,"add",TRUE,6,"5",25,15,2,8,23,0.08,0
4,"add",TRUE,6,"5",25,16,2,8,23,0.08,0
4,"add",TRUE,6,"5",25,17,2,8,23,0.08,0
4,"add",TRUE,6,"5",25,18,2,8,23,0.08,0
4,"add",TRUE,6,"5",25,19,2,8,23,0.08,0
4,"add",TRUE,6,"5",25,20,2,8,23,0.08,0
4,"add",TRUE,6,"6",96,1,12,21,84,0.125,NA
4,"add",TRUE,6,"6",96,2,12,21,84,0.125,0
4,"add",TRUE,6,"6",96,3,12,31,84,0.125,0
4,"add",TRUE,6,"6",96,4,12,31,84,0.125,0
4,"add",TRUE,6,"6",96,5,12,34,84,0.125,0
4,"add",TRUE,6,"6",96,6,12,35,84,0.125,0
4,"add",TRUE,6,"6",96,7,12,36,84,0.125,0
4,"add",TRUE,6,"6",96,8,12,36,84,0.125,0
4,"add",TRUE,6,"6",96,9,12,36,84,0.125,0
4,"add",TRUE,6,"6",96,10,12,36,84,0.125,0
4,"add",TRUE,6,"6",96,11,12,36,84,0.125,0
4,"add",TRUE,6,"6",96,12,12,36,84,0.125,0
4,"add",TRUE,6,"6",96,13,12,36,84,0.125,0
4,"add",TRUE,6,"6",96,14,12,36,84,0.125,0
4,"add",TRUE,6,"6",96,15,12,36,84,0.125,0
4,"add",TRUE,6,"6",96,16,12,36,84,0.125,0
4,"add",TRUE,6,"6",96,17,12,36,84,0.125,0
4,"add",TRUE,6,"6",96,18,12,36,84,0.125,0
4,"add",TRUE,6,"6",96,19,12,36,84,0.125,0
4,"add",TRUE,6,"6",96,20,12,36,84,0.125,0
4,"add",TRUE,6,"tot",392,1,39,108,353,0.0994897959183673,NA
4,"add",TRUE,6,"tot",392,2,39,108,353,0.0994897959183673,0
4,"add",TRUE,6,"tot",392,3,59,124,333,0.150510204081633,20
4,"add",TRUE,6,"tot",392,4,61,123,331,0.155612244897959,2
4,"add",TRUE,6,"tot",392,5,67,129,325,0.170918367346939,6
4,"add",TRUE,6,"tot",392,6,73,128,319,0.186224489795918,6
4,"add",TRUE,6,"tot",392,7,74,128,318,0.188775510204082,1
4,"add",TRUE,6,"tot",392,8,76,128,316,0.193877551020408,2
4,"add",TRUE,6,"tot",392,9,76,128,316,0.193877551020408,0
4,"add",TRUE,6,"tot",392,10,77,127,315,0.196428571428571,1
4,"add",TRUE,6,"tot",392,11,78,128,314,0.198979591836735,1
4,"add",TRUE,6,"tot",392,12,78,128,314,0.198979591836735,0
4,"add",TRUE,6,"tot",392,13,79,129,313,0.201530612244898,1
4,"add",TRUE,6,"tot",392,14,79,129,313,0.201530612244898,0
4,"add",TRUE,6,"tot",392,15,79,129,313,0.201530612244898,0
4,"add",TRUE,6,"tot",392,16,79,129,313,0.201530612244898,0
4,"add",TRUE,6,"tot",392,17,79,129,313,0.201530612244898,0
4,"add",TRUE,6,"tot",392,18,79,129,313,0.201530612244898,0
4,"add",TRUE,6,"tot",392,19,79,129,313,0.201530612244898,0
4,"add",TRUE,6,"tot",392,20,79,129,313,0.201530612244898,0
5,"add",TRUE,1,"2",128,1,13,36,115,0.1015625,NA
5,"add",TRUE,1,"2",128,2,13,36,115,0.1015625,0
5,"add",TRUE,1,"2",128,3,13,36,115,0.1015625,0
5,"add",TRUE,1,"2",128,4,14,36,114,0.109375,1
5,"add",TRUE,1,"2",128,5,14,36,114,0.109375,0
5,"add",TRUE,1,"2",128,6,14,36,114,0.109375,0
5,"add",TRUE,1,"2",128,7,14,36,114,0.109375,0
5,"add",TRUE,1,"2",128,8,14,36,114,0.109375,0
5,"add",TRUE,1,"2",128,9,14,36,114,0.109375,0
5,"add",TRUE,1,"2",128,10,14,36,114,0.109375,0
5,"add",TRUE,1,"2",128,11,14,36,114,0.109375,0
5,"add",TRUE,1,"2",128,12,14,36,114,0.109375,0
5,"add",TRUE,1,"2",128,13,14,36,114,0.109375,0
5,"add",TRUE,1,"2",128,14,14,36,114,0.109375,0
5,"add",TRUE,1,"2",128,15,14,36,114,0.109375,0
5,"add",TRUE,1,"2",128,16,14,36,114,0.109375,0
5,"add",TRUE,1,"2",128,17,14,36,114,0.109375,0
5,"add",TRUE,1,"2",128,18,14,36,114,0.109375,0
5,"add",TRUE,1,"2",128,19,14,36,114,0.109375,0
5,"add",TRUE,1,"2",128,20,14,36,114,0.109375,0
5,"add",TRUE,1,"tot",128,1,13,36,115,0.1015625,NA
5,"add",TRUE,1,"tot",128,2,13,36,115,0.1015625,0
5,"add",TRUE,1,"tot",128,3,13,36,115,0.1015625,0
5,"add",TRUE,1,"tot",128,4,14,36,114,0.109375,1
5,"add",TRUE,1,"tot",128,5,14,36,114,0.109375,0
5,"add",TRUE,1,"tot",128,6,14,36,114,0.109375,0
5,"add",TRUE,1,"tot",128,7,14,36,114,0.109375,0
5,"add",TRUE,1,"tot",128,8,14,36,114,0.109375,0
5,"add",TRUE,1,"tot",128,9,14,36,114,0.109375,0
5,"add",TRUE,1,"tot",128,10,14,36,114,0.109375,0
5,"add",TRUE,1,"tot",128,11,14,36,114,0.109375,0
5,"add",TRUE,1,"tot",128,12,14,36,114,0.109375,0
5,"add",TRUE,1,"tot",128,13,14,36,114,0.109375,0
5,"add",TRUE,1,"tot",128,14,14,36,114,0.109375,0
5,"add",TRUE,1,"tot",128,15,14,36,114,0.109375,0
5,"add",TRUE,1,"tot",128,16,14,36,114,0.109375,0
5,"add",TRUE,1,"tot",128,17,14,36,114,0.109375,0
5,"add",TRUE,1,"tot",128,18,14,36,114,0.109375,0
5,"add",TRUE,1,"tot",128,19,14,36,114,0.109375,0
5,"add",TRUE,1,"tot",128,20,14,36,114,0.109375,0
5,"add",TRUE,2,"1",93,1,8,26,85,0.0860215053763441,NA
5,"add",TRUE,2,"1",93,2,8,26,85,0.0860215053763441,0
5,"add",TRUE,2,"1",93,3,31,21,62,0.333333333333333,23
5,"add",TRUE,2,"1",93,4,34,21,59,0.365591397849462,3
5,"add",TRUE,2,"1",93,5,48,22,45,0.516129032258065,14
5,"add",TRUE,2,"1",93,6,52,19,41,0.559139784946237,4
5,"add",TRUE,2,"1",93,7,64,15,29,0.688172043010753,12
5,"add",TRUE,2,"1",93,8,69,13,24,0.741935483870968,5
5,"add",TRUE,2,"1",93,9,75,8,18,0.806451612903226,6
5,"add",TRUE,2,"1",93,10,79,6,14,0.849462365591398,4
5,"add",TRUE,2,"1",93,11,82,5,11,0.881720430107527,3
5,"add",TRUE,2,"1",93,12,83,8,10,0.89247311827957,1
5,"add",TRUE,2,"1",93,13,85,6,8,0.913978494623656,2
5,"add",TRUE,2,"1",93,14,87,5,6,0.935483870967742,2
5,"add",TRUE,2,"1",93,15,89,3,4,0.956989247311828,2
5,"add",TRUE,2,"1",93,16,90,2,3,0.967741935483871,1
5,"add",TRUE,2,"1",93,17,90,2,3,0.967741935483871,0
5,"add",TRUE,2,"1",93,18,90,2,3,0.967741935483871,0
5,"add",TRUE,2,"1",93,19,90,2,3,0.967741935483871,0
5,"add",TRUE,2,"1",93,20,90,2,3,0.967741935483871,0
5,"add",TRUE,2,"2",117,1,13,32,104,0.111111111111111,NA
5,"add",TRUE,2,"2",117,2,13,32,104,0.111111111111111,0
5,"add",TRUE,2,"2",117,3,22,46,95,0.188034188034188,9
5,"add",TRUE,2,"2",117,4,25,46,92,0.213675213675214,3
5,"add",TRUE,2,"2",117,5,35,53,82,0.299145299145299,10
5,"add",TRUE,2,"2",117,6,39,54,78,0.333333333333333,4
5,"add",TRUE,2,"2",117,7,43,57,74,0.367521367521368,4
5,"add",TRUE,2,"2",117,8,48,53,69,0.41025641025641,5
5,"add",TRUE,2,"2",117,9,52,51,65,0.444444444444444,4
5,"add",TRUE,2,"2",117,10,53,53,64,0.452991452991453,1
5,"add",TRUE,2,"2",117,11,55,53,62,0.47008547008547,2
5,"add",TRUE,2,"2",117,12,59,50,58,0.504273504273504,4
5,"add",TRUE,2,"2",117,13,60,49,57,0.512820512820513,1
5,"add",TRUE,2,"2",117,14,61,48,56,0.521367521367521,1
5,"add",TRUE,2,"2",117,15,61,48,56,0.521367521367521,0
5,"add",TRUE,2,"2",117,16,62,48,55,0.52991452991453,1
5,"add",TRUE,2,"2",117,17,63,47,54,0.538461538461538,1
5,"add",TRUE,2,"2",117,18,64,46,53,0.547008547008547,1
5,"add",TRUE,2,"2",117,19,64,46,53,0.547008547008547,0
5,"add",TRUE,2,"2",117,20,64,46,53,0.547008547008547,0
5,"add",TRUE,2,"tot",210,1,21,58,189,0.1,NA
5,"add",TRUE,2,"tot",210,2,21,58,189,0.1,0
5,"add",TRUE,2,"tot",210,3,53,67,157,0.252380952380952,32
