"","rep","dens","rand","rich","species","n","time","n.I","n.E","n.S","pI","dI","rel.n","comp","comp_Abund","comp_relAbund","comp_nI"
"11954",6,"add",TRUE,2,"2",92,14,19,27,73,0.206521739130435,0,0.438095238095238,0.3,27.6,0.131428571428571,5.7
"11955",6,"add",TRUE,2,"2",92,15,19,27,73,0.206521739130435,0,0.438095238095238,0.3,27.6,0.131428571428571,5.7
"11956",6,"add",TRUE,2,"2",92,16,19,27,73,0.206521739130435,0,0.438095238095238,0.3,27.6,0.131428571428571,5.7
"11957",6,"add",TRUE,2,"2",92,17,19,27,73,0.206521739130435,0,0.438095238095238,0.3,27.6,0.131428571428571,5.7
"11958",6,"add",TRUE,2,"2",92,18,19,27,73,0.206521739130435,0,0.438095238095238,0.3,27.6,0.131428571428571,5.7
"11959",6,"add",TRUE,2,"2",92,19,19,27,73,0.206521739130435,0,0.438095238095238,0.3,27.6,0.131428571428571,5.7
"11960",6,"add",TRUE,2,"2",92,20,19,27,73,0.206521739130435,0,0.438095238095238,0.3,27.6,0.131428571428571,5.7
"11961",6,"add",TRUE,2,"5",118,1,13,39,105,0.110169491525424,NA,0.561904761904762,0,0,0,0
"11962",6,"add",TRUE,2,"5",118,2,13,39,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11963",6,"add",TRUE,2,"5",118,3,13,43,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11964",6,"add",TRUE,2,"5",118,4,13,45,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11965",6,"add",TRUE,2,"5",118,5,13,45,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11966",6,"add",TRUE,2,"5",118,6,13,45,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11967",6,"add",TRUE,2,"5",118,7,13,45,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11968",6,"add",TRUE,2,"5",118,8,13,45,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11969",6,"add",TRUE,2,"5",118,9,13,46,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11970",6,"add",TRUE,2,"5",118,10,13,46,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11971",6,"add",TRUE,2,"5",118,11,13,46,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11972",6,"add",TRUE,2,"5",118,12,13,46,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11973",6,"add",TRUE,2,"5",118,13,13,46,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11974",6,"add",TRUE,2,"5",118,14,13,46,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11975",6,"add",TRUE,2,"5",118,15,13,46,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11976",6,"add",TRUE,2,"5",118,16,13,46,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11977",6,"add",TRUE,2,"5",118,17,13,46,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11978",6,"add",TRUE,2,"5",118,18,13,46,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11979",6,"add",TRUE,2,"5",118,19,13,46,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11980",6,"add",TRUE,2,"5",118,20,13,46,105,0.110169491525424,0,0.561904761904762,0,0,0,0
"11981",6,"add",TRUE,2,"tot",210,1,21,64,189,0.1,NA,1,NA,NA,NA,NA
"11982",6,"add",TRUE,2,"tot",210,2,21,64,189,0.1,0,1,NA,NA,NA,NA
"11983",6,"add",TRUE,2,"tot",210,3,25,68,185,0.119047619047619,4,1,NA,NA,NA,NA
"11984",6,"add",TRUE,2,"tot",210,4,27,70,183,0.128571428571429,2,1,NA,NA,NA,NA
"11985",6,"add",TRUE,2,"tot",210,5,29,70,181,0.138095238095238,2,1,NA,NA,NA,NA
"11986",6,"add",TRUE,2,"tot",210,6,29,70,181,0.138095238095238,0,1,NA,NA,NA,NA
"11987",6,"add",TRUE,2,"tot",210,7,30,71,180,0.142857142857143,1,1,NA,NA,NA,NA
"11988",6,"add",TRUE,2,"tot",210,8,31,71,179,0.147619047619048,1,1,NA,NA,NA,NA
"11989",6,"add",TRUE,2,"tot",210,9,32,73,178,0.152380952380952,1,1,NA,NA,NA,NA
"11990",6,"add",TRUE,2,"tot",210,10,32,73,178,0.152380952380952,0,1,NA,NA,NA,NA
"11991",6,"add",TRUE,2,"tot",210,11,32,73,178,0.152380952380952,0,1,NA,NA,NA,NA
"11992",6,"add",TRUE,2,"tot",210,12,32,73,178,0.152380952380952,0,1,NA,NA,NA,NA
"11993",6,"add",TRUE,2,"tot",210,13,32,73,178,0.152380952380952,0,1,NA,NA,NA,NA
"11994",6,"add",TRUE,2,"tot",210,14,32,73,178,0.152380952380952,0,1,NA,NA,NA,NA
"11995",6,"add",TRUE,2,"tot",210,15,32,73,178,0.152380952380952,0,1,NA,NA,NA,NA
"11996",6,"add",TRUE,2,"tot",210,16,32,73,178,0.152380952380952,0,1,NA,NA,NA,NA
"11997",6,"add",TRUE,2,"tot",210,17,32,73,178,0.152380952380952,0,1,NA,NA,NA,NA
"11998",6,"add",TRUE,2,"tot",210,18,32,73,178,0.152380952380952,0,1,NA,NA,NA,NA
"11999",6,"add",TRUE,2,"tot",210,19,32,73,178,0.152380952380952,0,1,NA,NA,NA,NA
"12000",6,"add",TRUE,2,"tot",210,20,32,73,178,0.152380952380952,0,1,NA,NA,NA,NA
"12001",6,"add",TRUE,4,"2",99,1,10,36,89,0.101010101010101,NA,0.292899408284024,0.3,29.7,0.0878698224852071,3
"12002",6,"add",TRUE,4,"2",99,2,10,36,89,0.101010101010101,0,0.292899408284024,0.3,29.7,0.0878698224852071,3
"12003",6,"add",TRUE,4,"2",99,3,23,29,76,0.232323232323232,13,0.292899408284024,0.3,29.7,0.0878698224852071,6.9
"12004",6,"add",TRUE,4,"2",99,4,26,28,73,0.262626262626263,3,0.292899408284024,0.3,29.7,0.0878698224852071,7.8
"12005",6,"add",TRUE,4,"2",99,5,30,24,69,0.303030303030303,4,0.292899408284024,0.3,29.7,0.0878698224852071,9
"12006",6,"add",TRUE,4,"2",99,6,30,24,69,0.303030303030303,0,0.292899408284024,0.3,29.7,0.0878698224852071,9
"12007",6,"add",TRUE,4,"2",99,7,30,24,69,0.303030303030303,0,0.292899408284024,0.3,29.7,0.0878698224852071,9
"12008",6,"add",TRUE,4,"2",99,8,30,24,69,0.303030303030303,0,0.292899408284024,0.3,29.7,0.0878698224852071,9
"12009",6,"add",TRUE,4,"2",99,9,30,24,69,0.303030303030303,0,0.292899408284024,0.3,29.7,0.0878698224852071,9
"12010",6,"add",TRUE,4,"2",99,10,30,24,69,0.303030303030303,0,0.292899408284024,0.3,29.7,0.0878698224852071,9
"12011",6,"add",TRUE,4,"2",99,11,30,24,69,0.303030303030303,0,0.292899408284024,0.3,29.7,0.0878698224852071,9
"12012",6,"add",TRUE,4,"2",99,12,30,24,69,0.303030303030303,0,0.292899408284024,0.3,29.7,0.0878698224852071,9
"12013",6,"add",TRUE,4,"2",99,13,30,24,69,0.303030303030303,0,0.292899408284024,0.3,29.7,0.0878698224852071,9
"12014",6,"add",TRUE,4,"2",99,14,30,24,69,0.303030303030303,0,0.292899408284024,0.3,29.7,0.0878698224852071,9
"12015",6,"add",TRUE,4,"2",99,15,30,24,69,0.303030303030303,0,0.292899408284024,0.3,29.7,0.0878698224852071,9
"12016",6,"add",TRUE,4,"2",99,16,30,24,69,0.303030303030303,0,0.292899408284024,0.3,29.7,0.0878698224852071,9
"12017",6,"add",TRUE,4,"2",99,17,30,24,69,0.303030303030303,0,0.292899408284024,0.3,29.7,0.0878698224852071,9
"12018",6,"add",TRUE,4,"2",99,18,30,24,69,0.303030303030303,0,0.292899408284024,0.3,29.7,0.0878698224852071,9
"12019",6,"add",TRUE,4,"2",99,19,30,24,69,0.303030303030303,0,0.292899408284024,0.3,29.7,0.0878698224852071,9
"12020",6,"add",TRUE,4,"2",99,20,30,24,69,0.303030303030303,0,0.292899408284024,0.3,29.7,0.0878698224852071,9
"12021",6,"add",TRUE,4,"4",48,1,7,20,41,0.145833333333333,NA,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12022",6,"add",TRUE,4,"4",48,2,7,20,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12023",6,"add",TRUE,4,"4",48,3,7,25,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12024",6,"add",TRUE,4,"4",48,4,7,25,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12025",6,"add",TRUE,4,"4",48,5,7,25,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12026",6,"add",TRUE,4,"4",48,6,7,25,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12027",6,"add",TRUE,4,"4",48,7,7,25,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12028",6,"add",TRUE,4,"4",48,8,7,25,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12029",6,"add",TRUE,4,"4",48,9,7,25,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12030",6,"add",TRUE,4,"4",48,10,7,25,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12031",6,"add",TRUE,4,"4",48,11,7,25,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12032",6,"add",TRUE,4,"4",48,12,7,25,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12033",6,"add",TRUE,4,"4",48,13,7,25,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12034",6,"add",TRUE,4,"4",48,14,7,25,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12035",6,"add",TRUE,4,"4",48,15,7,25,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12036",6,"add",TRUE,4,"4",48,16,7,25,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12037",6,"add",TRUE,4,"4",48,17,7,25,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12038",6,"add",TRUE,4,"4",48,18,7,25,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12039",6,"add",TRUE,4,"4",48,19,7,25,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12040",6,"add",TRUE,4,"4",48,20,7,25,41,0.145833333333333,0,0.142011834319527,0.1,4.8,0.0142011834319527,0.7
"12041",6,"add",TRUE,4,"5",123,1,8,33,115,0.0650406504065041,NA,0.363905325443787,0,0,0,0
"12042",6,"add",TRUE,4,"5",123,2,8,33,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12043",6,"add",TRUE,4,"5",123,3,8,42,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12044",6,"add",TRUE,4,"5",123,4,8,43,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12045",6,"add",TRUE,4,"5",123,5,8,45,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12046",6,"add",TRUE,4,"5",123,6,8,45,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12047",6,"add",TRUE,4,"5",123,7,8,45,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12048",6,"add",TRUE,4,"5",123,8,8,45,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12049",6,"add",TRUE,4,"5",123,9,8,45,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12050",6,"add",TRUE,4,"5",123,10,8,45,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12051",6,"add",TRUE,4,"5",123,11,8,45,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12052",6,"add",TRUE,4,"5",123,12,8,45,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12053",6,"add",TRUE,4,"5",123,13,8,45,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12054",6,"add",TRUE,4,"5",123,14,8,45,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12055",6,"add",TRUE,4,"5",123,15,8,45,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12056",6,"add",TRUE,4,"5",123,16,8,45,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12057",6,"add",TRUE,4,"5",123,17,8,45,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12058",6,"add",TRUE,4,"5",123,18,8,45,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12059",6,"add",TRUE,4,"5",123,19,8,45,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12060",6,"add",TRUE,4,"5",123,20,8,45,115,0.0650406504065041,0,0.363905325443787,0,0,0,0
"12061",6,"add",TRUE,4,"6",68,1,9,14,59,0.132352941176471,NA,0.201183431952663,0,0,0,0
"12062",6,"add",TRUE,4,"6",68,2,9,14,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12063",6,"add",TRUE,4,"6",68,3,9,17,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12064",6,"add",TRUE,4,"6",68,4,9,19,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12065",6,"add",TRUE,4,"6",68,5,9,19,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12066",6,"add",TRUE,4,"6",68,6,9,19,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12067",6,"add",TRUE,4,"6",68,7,9,19,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12068",6,"add",TRUE,4,"6",68,8,9,19,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12069",6,"add",TRUE,4,"6",68,9,9,19,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12070",6,"add",TRUE,4,"6",68,10,9,19,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12071",6,"add",TRUE,4,"6",68,11,9,19,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12072",6,"add",TRUE,4,"6",68,12,9,19,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12073",6,"add",TRUE,4,"6",68,13,9,19,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12074",6,"add",TRUE,4,"6",68,14,9,19,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12075",6,"add",TRUE,4,"6",68,15,9,19,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12076",6,"add",TRUE,4,"6",68,16,9,19,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12077",6,"add",TRUE,4,"6",68,17,9,19,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12078",6,"add",TRUE,4,"6",68,18,9,19,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12079",6,"add",TRUE,4,"6",68,19,9,19,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12080",6,"add",TRUE,4,"6",68,20,9,19,59,0.132352941176471,0,0.201183431952663,0,0,0,0
"12081",6,"add",TRUE,4,"tot",338,1,34,103,304,0.100591715976331,NA,1,NA,NA,NA,NA
"12082",6,"add",TRUE,4,"tot",338,2,34,103,304,0.100591715976331,0,1,NA,NA,NA,NA
"12083",6,"add",TRUE,4,"tot",338,3,47,113,291,0.13905325443787,13,1,NA,NA,NA,NA
"12084",6,"add",TRUE,4,"tot",338,4,50,115,288,0.14792899408284,3,1,NA,NA,NA,NA
"12085",6,"add",TRUE,4,"tot",338,5,54,113,284,0.159763313609467,4,1,NA,NA,NA,NA
"12086",6,"add",TRUE,4,"tot",338,6,54,113,284,0.159763313609467,0,1,NA,NA,NA,NA
"12087",6,"add",TRUE,4,"tot",338,7,54,113,284,0.159763313609467,0,1,NA,NA,NA,NA
"12088",6,"add",TRUE,4,"tot",338,8,54,113,284,0.159763313609467,0,1,NA,NA,NA,NA
"12089",6,"add",TRUE,4,"tot",338,9,54,113,284,0.159763313609467,0,1,NA,NA,NA,NA
"12090",6,"add",TRUE,4,"tot",338,10,54,113,284,0.159763313609467,0,1,NA,NA,NA,NA
"12091",6,"add",TRUE,4,"tot",338,11,54,113,284,0.159763313609467,0,1,NA,NA,NA,NA
"12092",6,"add",TRUE,4,"tot",338,12,54,113,284,0.159763313609467,0,1,NA,NA,NA,NA
"12093",6,"add",TRUE,4,"tot",338,13,54,113,284,0.159763313609467,0,1,NA,NA,NA,NA
"12094",6,"add",TRUE,4,"tot",338,14,54,113,284,0.159763313609467,0,1,NA,NA,NA,NA
"12095",6,"add",TRUE,4,"tot",338,15,54,113,284,0.159763313609467,0,1,NA,NA,NA,NA
"12096",6,"add",TRUE,4,"tot",338,16,54,113,284,0.159763313609467,0,1,NA,NA,NA,NA
"12097",6,"add",TRUE,4,"tot",338,17,54,113,284,0.159763313609467,0,1,NA,NA,NA,NA
"12098",6,"add",TRUE,4,"tot",338,18,54,113,284,0.159763313609467,0,1,NA,NA,NA,NA
"12099",6,"add",TRUE,4,"tot",338,19,54,113,284,0.159763313609467,0,1,NA,NA,NA,NA
"12100",6,"add",TRUE,4,"tot",338,20,54,113,284,0.159763313609467,0,1,NA,NA,NA,NA
"12101",6,"add",TRUE,6,"1",25,1,4,5,21,0.16,NA,0.0637755102040816,1,25,0.0637755102040816,4
"12102",6,"add",TRUE,6,"1",25,2,4,5,21,0.16,0,0.0637755102040816,1,25,0.0637755102040816,4
"12103",6,"add",TRUE,6,"1",25,3,9,0,16,0.36,5,0.0637755102040816,1,25,0.0637755102040816,9
"12104",6,"add",TRUE,6,"1",25,4,9,0,16,0.36,0,0.0637755102040816,1,25,0.0637755102040816,9
"12105",6,"add",TRUE,6,"1",25,5,9,0,16,0.36,0,0.0637755102040816,1,25,0.0637755102040816,9
"12106",6,"add",TRUE,6,"1",25,6,9,0,16,0.36,0,0.0637755102040816,1,25,0.0637755102040816,9
"12107",6,"add",TRUE,6,"1",25,7,9,0,16,0.36,0,0.0637755102040816,1,25,0.0637755102040816,9
"12108",6,"add",TRUE,6,"1",25,8,9,0,16,0.36,0,0.0637755102040816,1,25,0.0637755102040816,9
"12109",6,"add",TRUE,6,"1",25,9,9,0,16,0.36,0,0.0637755102040816,1,25,0.0637755102040816,9
"12110",6,"add",TRUE,6,"1",25,10,9,0,16,0.36,0,0.0637755102040816,1,25,0.0637755102040816,9
"12111",6,"add",TRUE,6,"1",25,11,9,0,16,0.36,0,0.0637755102040816,1,25,0.0637755102040816,9
"12112",6,"add",TRUE,6,"1",25,12,9,0,16,0.36,0,0.0637755102040816,1,25,0.0637755102040816,9
"12113",6,"add",TRUE,6,"1",25,13,9,0,16,0.36,0,0.0637755102040816,1,25,0.0637755102040816,9
"12114",6,"add",TRUE,6,"1",25,14,9,0,16,0.36,0,0.0637755102040816,1,25,0.0637755102040816,9
"12115",6,"add",TRUE,6,"1",25,15,9,0,16,0.36,0,0.0637755102040816,1,25,0.0637755102040816,9
"12116",6,"add",TRUE,6,"1",25,16,9,0,16,0.36,0,0.0637755102040816,1,25,0.0637755102040816,9
"12117",6,"add",TRUE,6,"1",25,17,9,0,16,0.36,0,0.0637755102040816,1,25,0.0637755102040816,9
"12118",6,"add",TRUE,6,"1",25,18,9,0,16,0.36,0,0.0637755102040816,1,25,0.0637755102040816,9
"12119",6,"add",TRUE,6,"1",25,19,9,0,16,0.36,0,0.0637755102040816,1,25,0.0637755102040816,9
"12120",6,"add",TRUE,6,"1",25,20,9,0,16,0.36,0,0.0637755102040816,1,25,0.0637755102040816,9
"12121",6,"add",TRUE,6,"2",97,1,8,31,89,0.0824742268041237,NA,0.247448979591837,0.3,29.1,0.074234693877551,2.4
"12122",6,"add",TRUE,6,"2",97,2,8,31,89,0.0824742268041237,0,0.247448979591837,0.3,29.1,0.074234693877551,2.4
"12123",6,"add",TRUE,6,"2",97,3,14,36,83,0.144329896907216,6,0.247448979591837,0.3,29.1,0.074234693877551,4.2
"12124",6,"add",TRUE,6,"2",97,4,20,32,77,0.206185567010309,6,0.247448979591837,0.3,29.1,0.074234693877551,6
"12125",6,"add",TRUE,6,"2",97,5,24,28,73,0.247422680412371,4,0.247448979591837,0.3,29.1,0.074234693877551,7.2
"12126",6,"add",TRUE,6,"2",97,6,26,29,71,0.268041237113402,2,0.247448979591837,0.3,29.1,0.074234693877551,7.8
"12127",6,"add",TRUE,6,"2",97,7,27,28,70,0.278350515463918,1,0.247448979591837,0.3,29.1,0.074234693877551,8.1
"12128",6,"add",TRUE,6,"2",97,8,28,27,69,0.288659793814433,1,0.247448979591837,0.3,29.1,0.074234693877551,8.4
"12129",6,"add",TRUE,6,"2",97,9,29,26,68,0.298969072164948,1,0.247448979591837,0.3,29.1,0.074234693877551,8.7
"12130",6,"add",TRUE,6,"2",97,10,29,26,68,0.298969072164948,0,0.247448979591837,0.3,29.1,0.074234693877551,8.7
"12131",6,"add",TRUE,6,"2",97,11,29,26,68,0.298969072164948,0,0.247448979591837,0.3,29.1,0.074234693877551,8.7
"12132",6,"add",TRUE,6,"2",97,12,29,26,68,0.298969072164948,0,0.247448979591837,0.3,29.1,0.074234693877551,8.7
"12133",6,"add",TRUE,6,"2",97,13,29,26,68,0.298969072164948,0,0.247448979591837,0.3,29.1,0.074234693877551,8.7
"12134",6,"add",TRUE,6,"2",97,14,29,26,68,0.298969072164948,0,0.247448979591837,0.3,29.1,0.074234693877551,8.7
"12135",6,"add",TRUE,6,"2",97,15,29,26,68,0.298969072164948,0,0.247448979591837,0.3,29.1,0.074234693877551,8.7
"12136",6,"add",TRUE,6,"2",97,16,29,26,68,0.298969072164948,0,0.247448979591837,0.3,29.1,0.074234693877551,8.7
"12137",6,"add",TRUE,6,"2",97,17,29,26,68,0.298969072164948,0,0.247448979591837,0.3,29.1,0.074234693877551,8.7
"12138",6,"add",TRUE,6,"2",97,18,29,26,68,0.298969072164948,0,0.247448979591837,0.3,29.1,0.074234693877551,8.7
"12139",6,"add",TRUE,6,"2",97,19,29,26,68,0.298969072164948,0,0.247448979591837,0.3,29.1,0.074234693877551,8.7
"12140",6,"add",TRUE,6,"2",97,20,29,26,68,0.298969072164948,0,0.247448979591837,0.3,29.1,0.074234693877551,8.7
"12141",6,"add",TRUE,6,"3",34,1,1,9,33,0.0294117647058824,NA,0.086734693877551,0.2,6.8,0.0173469387755102,0.2
"12142",6,"add",TRUE,6,"3",34,2,1,9,33,0.0294117647058824,0,0.086734693877551,0.2,6.8,0.0173469387755102,0.2
"12143",6,"add",TRUE,6,"3",34,3,3,10,31,0.0882352941176471,2,0.086734693877551,0.2,6.8,0.0173469387755102,0.6
"12144",6,"add",TRUE,6,"3",34,4,3,12,31,0.0882352941176471,0,0.086734693877551,0.2,6.8,0.0173469387755102,0.6
"12145",6,"add",TRUE,6,"3",34,5,4,11,30,0.117647058823529,1,0.086734693877551,0.2,6.8,0.0173469387755102,0.8
"12146",6,"add",TRUE,6,"3",34,6,4,11,30,0.117647058823529,0,0.086734693877551,0.2,6.8,0.0173469387755102,0.8
"12147",6,"add",TRUE,6,"3",34,7,4,11,30,0.117647058823529,0,0.086734693877551,0.2,6.8,0.0173469387755102,0.8
"12148",6,"add",TRUE,6,"3",34,8,4,11,30,0.117647058823529,0,0.086734693877551,0.2,6.8,0.0173469387755102,0.8
"12149",6,"add",TRUE,6,"3",34,9,4,12,30,0.117647058823529,0,0.086734693877551,0.2,6.8,0.0173469387755102,0.8
"12150",6,"add",TRUE,6,"3",34,10,4,12,30,0.117647058823529,0,0.086734693877551,0.2,6.8,0.0173469387755102,0.8
"12151",6,"add",TRUE,6,"3",34,11,4,12,30,0.117647058823529,0,0.086734693877551,0.2,6.8,0.0173469387755102,0.8
"12152",6,"add",TRUE,6,"3",34,12,4,12,30,0.117647058823529,0,0.086734693877551,0.2,6.8,0.0173469387755102,0.8
"12153",6,"add",TRUE,6,"3",34,13,4,12,30,0.117647058823529,0,0.086734693877551,0.2,6.8,0.0173469387755102,0.8
"12154",6,"add",TRUE,6,"3",34,14,4,12,30,0.117647058823529,0,0.086734693877551,0.2,6.8,0.0173469387755102,0.8
"12155",6,"add",TRUE,6,"3",34,15,4,12,30,0.117647058823529,0,0.086734693877551,0.2,6.8,0.0173469387755102,0.8
"12156",6,"add",TRUE,6,"3",34,16,4,12,30,0.117647058823529,0,0.086734693877551,0.2,6.8,0.0173469387755102,0.8
"12157",6,"add",TRUE,6,"3",34,17,4,12,30,0.117647058823529,0,0.086734693877551,0.2,6.8,0.0173469387755102,0.8
"12158",6,"add",TRUE,6,"3",34,18,4,12,30,0.117647058823529,0,0.086734693877551,0.2,6.8,0.0173469387755102,0.8
"12159",6,"add",TRUE,6,"3",34,19,4,12,30,0.117647058823529,0,0.086734693877551,0.2,6.8,0.0173469387755102,0.8
"12160",6,"add",TRUE,6,"3",34,20,4,12,30,0.117647058823529,0,0.086734693877551,0.2,6.8,0.0173469387755102,0.8
"12161",6,"add",TRUE,6,"4",47,1,6,17,41,0.127659574468085,NA,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12162",6,"add",TRUE,6,"4",47,2,6,17,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12163",6,"add",TRUE,6,"4",47,3,6,21,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12164",6,"add",TRUE,6,"4",47,4,6,22,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12165",6,"add",TRUE,6,"4",47,5,6,23,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12166",6,"add",TRUE,6,"4",47,6,6,23,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12167",6,"add",TRUE,6,"4",47,7,6,23,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12168",6,"add",TRUE,6,"4",47,8,6,23,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12169",6,"add",TRUE,6,"4",47,9,6,23,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12170",6,"add",TRUE,6,"4",47,10,6,23,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12171",6,"add",TRUE,6,"4",47,11,6,23,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12172",6,"add",TRUE,6,"4",47,12,6,23,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12173",6,"add",TRUE,6,"4",47,13,6,23,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12174",6,"add",TRUE,6,"4",47,14,6,23,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12175",6,"add",TRUE,6,"4",47,15,6,23,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12176",6,"add",TRUE,6,"4",47,16,6,23,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12177",6,"add",TRUE,6,"4",47,17,6,23,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12178",6,"add",TRUE,6,"4",47,18,6,23,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12179",6,"add",TRUE,6,"4",47,19,6,23,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
"12180",6,"add",TRUE,6,"4",47,20,6,23,41,0.127659574468085,0,0.119897959183673,0.1,4.7,0.0119897959183673,0.6
